TimeDelta,Length,Port,Protocol,Length,Info
0.00013,127,36659,TCP,127,[TCP Dup ACK 7699#3] 443  >  36659 [ACK] Seq=21713 Ack=420743 Win=268800 Len=0 TSval=2901229463 TSecr=122194 SLE=423479 SRE=426215
0.000143,127,36659,TCP,127,[TCP Dup ACK 7699#4] 443  >  36659 [ACK] Seq=21713 Ack=420743 Win=268800 Len=0 TSval=2901229463 TSecr=122194 SLE=423479 SRE=426215
0.000734,127,36659,TCP,127,[TCP Dup ACK 7699#5] 443  >  36659 [ACK] Seq=21713 Ack=420743 Win=268800 Len=0 TSval=2901229463 TSecr=122194 SLE=423479 SRE=426215
0.001102,1483,443,TLSv1.3,1483,"[TCP Fast Retransmission] , Continuation Data"
0.062839,127,36659,TCP,127,443  >  36659 [ACK] Seq=21713 Ack=422111 Win=267520 Len=0 TSval=2901229527 TSecr=122214 SLE=423479 SRE=426215
0.001066,1483,443,TLSv1.3,1483,Continuation Data
0.09184,185,36659,TLSv1.3,185,Application Data
0.039944,115,443,TCP,115,[TCP Previous segment not captured] 36659  >  443 [ACK] Seq=428951 Ack=21771 Win=42304 Len=0 TSval=122234 TSecr=2901229620
0.000128,115,443,TCP,115,[TCP Dup ACK 7711#1] 36659  >  443 [ACK] Seq=428951 Ack=21771 Win=42304 Len=0 TSval=122234 TSecr=2901229620
0.000138,115,443,TCP,115,[TCP Dup ACK 7711#2] 36659  >  443 [ACK] Seq=428951 Ack=21771 Win=42304 Len=0 TSval=122234 TSecr=2901229620
0.000752,115,443,TCP,115,[TCP Dup ACK 7711#3] 36659  >  443 [ACK] Seq=428951 Ack=21771 Win=42304 Len=0 TSval=122234 TSecr=2901229620
0.00107,115,36659,TCP,115,443  >  36659 [ACK] Seq=21771 Ack=427583 Win=265216 Len=0 TSval=2901229662 TSecr=122227
0.004825,1483,443,TLSv1.3,1483,Continuation Data
0.000128,115,36659,TCP,115,[TCP ACKed unseen segment] 443  >  36659 [ACK] Seq=21771 Ack=428951 Win=268800 Len=0 TSval=2901229667 TSecr=122227
0.000288,1483,443,TCP,1483,[TCP Retransmission] 36659  >  443 [ACK] Seq=428951 Ack=21771 Win=42304 Len=1368 TSval=122234 TSecr=2901229662
0.00089,1483,443,TLSv1.3,1483,Continuation Data
0.000383,1483,443,TLSv1.3,1483,Continuation Data
0.068521,115,36659,TCP,115,443  >  36659 [ACK] Seq=21771 Ack=430319 Win=268800 Len=0 TSval=2901229737 TSecr=122234
0.001037,1483,443,TLSv1.3,1483,Continuation Data
0.000662,1483,443,TCP,1483,[TCP Retransmission] 36659  >  443 [ACK] Seq=433055 Ack=21771 Win=42304 Len=1368 TSval=122241 TSecr=2901229737
0.008225,127,36659,TCP,127,[TCP Dup ACK 7721#1] 443  >  36659 [ACK] Seq=21771 Ack=430319 Win=268800 Len=0 TSval=2901229802 TSecr=122234 SLE=433055 SRE=434423
0.001001,1483,443,TLSv1.3,1483,Continuation Data
0.064475,127,36659,TCP,127,[TCP Dup ACK 7721#2] 443  >  36659 [ACK] Seq=21771 Ack=430319 Win=268800 Len=0 TSval=2901229868 TSecr=122234 SLE=433055 SRE=435791
0.001103,1483,443,TLSv1.3,1483,"[TCP Fast Retransmission] , Continuation Data"
0.063894,127,36659,TCP,127,443  >  36659 [ACK] Seq=21771 Ack=431687 Win=267520 Len=0 TSval=2901229933 TSecr=122254 SLE=433055 SRE=435791
0.001233,1483,443,TLSv1.3,1483,Continuation Data
0.06357,127,36659,TCP,127,[TCP Dup ACK 7729#1] 443  >  36659 [ACK] Seq=21771 Ack=431687 Win=267520 Len=0 TSval=2901229998 TSecr=122254 SLE=433055 SRE=437159
0.000983,1483,443,TCP,1483,"[TCP Out-Of-Order] 36659  >  443 [PSH, ACK] Seq=431687 Ack=21771 Win=42304 Len=1368 TSval=122267 TSecr=2901229998"
0.00039,1483,443,TLSv1.3,1483,Continuation Data
0.06675,115,36659,TCP,115,443  >  36659 [ACK] Seq=21771 Ack=437159 Win=265216 Len=0 TSval=2901230066 TSecr=122267
0.002422,1483,443,TLSv1.3,1483,Continuation Data
0.003066,115,36659,TCP,115,443  >  36659 [ACK] Seq=21771 Ack=438527 Win=268800 Len=0 TSval=2901230071 TSecr=122267
0.001187,1483,443,TLSv1.3,1483,Continuation Data
0.00038,1483,443,TLSv1.3,1483,Continuation Data
0.030131,176,443,TLSv1.3,176,Application Data
0.00033,1483,443,TCP,1483,49628  >  443 [ACK] Seq=1744 Ack=1666 Win=19200 Len=1368 TSval=122280 TSecr=516206165 [TCP segment of a reassembled PDU]
0.000222,1483,443,TCP,1483,49628  >  443 [ACK] Seq=3112 Ack=1666 Win=19200 Len=1368 TSval=122280 TSecr=516206165 [TCP segment of a reassembled PDU]
0.000724,1483,443,TCP,1483,[TCP Retransmission] 49628  >  443 [ACK] Seq=3112 Ack=1666 Win=19200 Len=1368 TSval=122280 TSecr=516206165
0.000184,262,443,TLSv1.3,262,Application Data
0.000331,1483,443,TCP,1483,49628  >  443 [ACK] Seq=4627 Ack=1666 Win=19200 Len=1368 TSval=122280 TSecr=516206165 [TCP segment of a reassembled PDU]
0.000221,1483,443,TCP,1483,49628  >  443 [ACK] Seq=5995 Ack=1666 Win=19200 Len=1368 TSval=122280 TSecr=516206165 [TCP segment of a reassembled PDU]
0.000274,262,443,TLSv1.3,262,Application Data
0.000224,1257,443,TLSv1.3,1257,Application Data
0.009767,115,36659,TCP,115,443  >  36659 [ACK] Seq=21771 Ack=439895 Win=268800 Len=0 TSval=2901230139 TSecr=122274
0.001239,1483,443,TLSv1.3,1483,Continuation Data
0.004762,123,443,TCP,123,52640  >  443 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM TSval=122284 TSecr=0 WS=64
0.022619,115,49628,TCP,115,443  >  49628 [ACK] Seq=1666 Ack=1744 Win=63744 Len=0 TSval=516211205 TSecr=122280
0.000201,115,49628,TCP,115,443  >  49628 [ACK] Seq=1666 Ack=3112 Win=66560 Len=0 TSval=516211205 TSecr=122280
0.005431,127,49628,TCP,127,[TCP Window Update] 443  >  49628 [ACK] Seq=1666 Ack=3112 Win=69376 Len=0 TSval=516211211 TSecr=122280 SLE=7510 SRE=8652
0.004244,1483,443,TCP,1483,[TCP Retransmission] 49628  >  443 [ACK] Seq=3112 Ack=1666 Win=19200 Len=1368 TSval=122287 TSecr=516211211
0.00032,262,443,TCP,262,"[TCP Retransmission] 49628  >  443 [PSH, ACK] Seq=4480 Ack=1666 Win=19200 Len=147 TSval=122287 TSecr=516211211"
0.003366,123,52640,TCP,123,"443  >  52640 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM TSval=2397002767 TSecr=122284 WS=256"
0.000468,115,443,TCP,115,52640  >  443 [ACK] Seq=1 Ack=1 Win=14656 Len=0 TSval=122288 TSecr=2397002767
0.003029,704,443,TLSv1.3,704,Client Hello
0.000194,127,36659,TCP,127,[TCP Dup ACK 7750#1] 443  >  36659 [ACK] Seq=21771 Ack=439895 Win=268800 Len=0 TSval=2901230206 TSecr=122274 SLE=442631 SRE=443999
0.000216,127,36659,TCP,127,[TCP Dup ACK 7750#2] 443  >  36659 [ACK] Seq=21771 Ack=439895 Win=268800 Len=0 TSval=2901230206 TSecr=122274 SLE=442631 SRE=443999
0.00273,1483,443,TLSv1.3,1483,Continuation Data
0.00039,1483,443,TCP,1483,[TCP Retransmission] 36659  >  443 [ACK] Seq=443999 Ack=21771 Win=42304 Len=1368 TSval=122288 TSecr=2901230206
0.03404,115,52640,TCP,115,443  >  52640 [ACK] Seq=1 Ack=590 Win=61440 Len=0 TSval=2397002808 TSecr=122288
0.000192,327,52640,TLSv1.3,327,"Server Hello, Change Cipher Spec, Application Data"
0.029196,127,36659,TCP,127,[TCP Dup ACK 7750#3] 443  >  36659 [ACK] Seq=21771 Ack=439895 Win=268800 Len=0 TSval=2901230272 TSecr=122274 SLE=442631 SRE=445367
0.001011,1483,443,TLSv1.3,1483,"[TCP Fast Retransmission] , Continuation Data"
0.013104,695,52640,TLSv1.3,695,"[TCP ACKed unseen segment] , Application Data, Application Data"
0.000202,146,52640,TLSv1.3,146,Application Data
0.000709,115,443,TCP,115,[TCP Previous segment not captured] 52640  >  443 [ACK] Seq=1878 Ack=824 Win=16832 Len=0 TSval=122296 TSecr=2397002852
0.000423,146,443,TLSv1.3,146,Application Data
0.003706,115,52640,TCP,115,[TCP ACKed unseen segment] 443  >  52640 [ACK] Seq=824 Ack=1878 Win=64256 Len=0 TSval=2397002857 TSecr=122292
0.048825,127,36659,TCP,127,443  >  36659 [ACK] Seq=21771 Ack=441263 Win=267520 Len=0 TSval=2901230341 TSecr=122295 SLE=442631 SRE=445367
0.001074,1483,443,TLSv1.3,1483,Continuation Data
0.000357,1483,443,TCP,1483,[TCP Retransmission] 36659  >  443 [ACK] Seq=445367 Ack=21771 Win=42304 Len=1368 TSval=122302 TSecr=2901230341
0.041532,489,52640,TLSv1.3,489,Application Data
0.000198,206,52640,TLSv1.3,206,Application Data
0.000427,162,52640,TLSv1.3,162,Application Data
0.000154,154,52640,TLSv1.3,154,Application Data
0.000288,115,443,TCP,115,52640  >  443 [ACK] Seq=1909 Ack=1289 Win=18048 Len=0 TSval=122306 TSecr=2397002949
0.006715,115,443,TCP,115,52640  >  443 [ACK] Seq=1909 Ack=1375 Win=18048 Len=0 TSval=122306 TSecr=2397002949
0.013954,127,36659,TCP,127,[TCP Dup ACK 7775#1] 443  >  36659 [ACK] Seq=21771 Ack=441263 Win=267520 Len=0 TSval=2901230408 TSecr=122295 SLE=442631 SRE=446735
0.002019,1483,443,TCP,1483,"[TCP Out-Of-Order] 36659  >  443 [PSH, ACK] Seq=441263 Ack=21771 Win=42304 Len=1368 TSval=122308 TSecr=2901230408"
0.000378,1483,443,TLSv1.3,1483,Continuation Data
0.023437,115,52640,TCP,115,[TCP ACKed unseen segment] 443  >  52640 [ACK] Seq=1375 Ack=1948 Win=64256 Len=0 TSval=2397002997 TSecr=122307
0.016815,1483,443,TCP,1483,[TCP Retransmission] 49628  >  443 [ACK] Seq=3112 Ack=1666 Win=19200 Len=1368 TSval=122313 TSecr=516211211
0.02242,115,36659,TCP,115,443  >  36659 [ACK] Seq=21771 Ack=446735 Win=265216 Len=0 TSval=2901230473 TSecr=122308
0.004443,1483,443,TLSv1.3,1483,Continuation Data
0.000707,115,36659,TCP,115,443  >  36659 [ACK] Seq=21771 Ack=448103 Win=268800 Len=0 TSval=2901230478 TSecr=122308
0.003678,1483,443,TLSv1.3,1483,Continuation Data
0.000325,1483,443,TLSv1.3,1483,Continuation Data
0.031715,127,49628,TCP,127,443  >  49628 [ACK] Seq=1666 Ack=4480 Win=71936 Len=0 TSval=516211530 TSecr=122313 SLE=7510 SRE=8652
0.002333,262,443,TCP,262,"[TCP Retransmission] 49628  >  443 [PSH, ACK] Seq=4480 Ack=1666 Win=19200 Len=147 TSval=122319 TSecr=516211530"
0.000313,1483,443,TCP,1483,[TCP Retransmission] 49628  >  443 [ACK] Seq=4627 Ack=1666 Win=19200 Len=1368 TSval=122319 TSecr=516211530
0.031588,115,36659,TCP,115,443  >  36659 [ACK] Seq=21771 Ack=449471 Win=268800 Len=0 TSval=2901230548 TSecr=122315
0.001074,1483,443,TLSv1.3,1483,Continuation Data
0.030936,127,49628,TCP,127,443  >  49628 [ACK] Seq=1666 Ack=4627 Win=74752 Len=0 TSval=516211595 TSecr=122319 SLE=7510 SRE=8652
0.000193,127,49628,TCP,127,443  >  49628 [ACK] Seq=1666 Ack=5995 Win=77568 Len=0 TSval=516211595 TSecr=122319 SLE=7510 SRE=8652
0.001673,1483,443,TCP,1483,[TCP Retransmission] 49628  >  443 [ACK] Seq=5995 Ack=1666 Win=19200 Len=1368 TSval=122326 TSecr=516211595
0.000317,262,443,TCP,262,"[TCP Retransmission] 49628  >  443 [PSH, ACK] Seq=7363 Ack=1666 Win=19200 Len=147 TSval=122326 TSecr=516211595"
0.0304,127,36659,TCP,127,[TCP Dup ACK 7798#1] 443  >  36659 [ACK] Seq=21771 Ack=449471 Win=268800 Len=0 TSval=2901230613 TSecr=122315 SLE=452207 SRE=453575
0.001003,1483,443,TLSv1.3,1483,Continuation Data
0.006876,184,36659,TLSv1.3,184,Application Data
0.000337,115,443,TCP,115,36659  >  443 [ACK] Seq=454943 Ack=21828 Win=42304 Len=0 TSval=122330 TSecr=2901230621
0.057552,127,36659,TCP,127,[TCP Dup ACK 7798#2] 443  >  36659 [ACK] Seq=21828 Ack=449471 Win=268800 Len=0 TSval=2901230677 TSecr=122315 SLE=452207 SRE=454943
0.001026,1483,443,TLSv1.3,1483,"[TCP Fast Retransmission] , Continuation Data"
0.064786,127,36659,TCP,127,443  >  36659 [ACK] Seq=21828 Ack=450839 Win=267520 Len=0 TSval=2901230743 TSecr=122335 SLE=452207 SRE=454943
0.0017,1483,443,TLSv1.3,1483,Continuation Data
0.000128,1483,443,TCP,1483,[TCP Retransmission] 36659  >  443 [ACK] Seq=454943 Ack=21828 Win=42304 Len=1368 TSval=122342 TSecr=2901230743
0.059452,127,36659,TCP,127,[TCP Dup ACK 7810#1] 443  >  36659 [ACK] Seq=21828 Ack=450839 Win=267520 Len=0 TSval=2901230806 TSecr=122335 SLE=452207 SRE=456311
0.001221,1483,443,TCP,1483,"[TCP Out-Of-Order] 36659  >  443 [PSH, ACK] Seq=450839 Ack=21828 Win=42304 Len=1368 TSval=122348 TSecr=2901230806"
0.000315,1483,443,TLSv1.3,1483,Continuation Data
0.030182,1483,443,TCP,1483,[TCP Retransmission] 49628  >  443 [ACK] Seq=5995 Ack=1666 Win=19200 Len=1368 TSval=122352 TSecr=516211595
0.000125,1483,443,TCP,1483,[TCP Retransmission] 49628  >  443 [ACK] Seq=5995 Ack=1666 Win=19200 Len=1368 TSval=122352 TSecr=516211595
0.003095,1483,443,TCP,1483,[TCP Retransmission] 49628  >  443 [ACK] Seq=5995 Ack=1666 Win=19200 Len=1368 TSval=122352 TSecr=516211595
0.022506,115,36659,TCP,115,443  >  36659 [ACK] Seq=21828 Ack=456311 Win=265216 Len=0 TSval=2901230866 TSecr=122348
0.000327,429,80,HTTP,429,HEAD /generate_204 HTTP/1.1 
0.001457,1483,443,TLSv1.3,1483,Continuation Data
0.000113,1483,443,TCP,1483,[TCP Retransmission] 36659  >  443 [ACK] Seq=457679 Ack=21828 Win=42304 Len=1368 TSval=122354 TSecr=2901230866
0.003262,115,36659,TCP,115,443  >  36659 [ACK] Seq=21828 Ack=457679 Win=268800 Len=0 TSval=2901230871 TSecr=122348
0.001433,1483,443,TLSv1.3,1483,Continuation Data
0.031724,127,49628,TCP,127,443  >  49628 [ACK] Seq=1666 Ack=7363 Win=80384 Len=0 TSval=516211921 TSecr=122352 SLE=7510 SRE=8652
0.000611,262,443,TCP,262,"[TCP Retransmission] 49628  >  443 [PSH, ACK] Seq=7363 Ack=1666 Win=19200 Len=147 TSval=122358 TSecr=516211921"
0.013793,198,52706,HTTP,198,HTTP/1.1 204 No Content 
0.000623,115,80,TCP,115,52706  >  80 [ACK] Seq=6282 Ack=1661 Win=229 Len=0 TSval=122359 TSecr=4218369152
0.012447,115,36659,TCP,115,443  >  36659 [ACK] Seq=21828 Ack=460415 Win=268800 Len=0 TSval=2901230932 TSecr=122354
0.00117,1483,443,TLSv1.3,1483,"[TCP Previous segment not captured] , Continuation Data"
0.00038,1483,443,TLSv1.3,1483,Continuation Data
0.007284,115,36659,TCP,115,[TCP ACKed unseen segment] 443  >  36659 [ACK] Seq=21828 Ack=461783 Win=268800 Len=0 TSval=2901230937 TSecr=122355
0.001161,1483,443,TLSv1.3,1483,Continuation Data
0.023395,115,49628,TCP,115,443  >  49628 [ACK] Seq=1666 Ack=8652 Win=82944 Len=0 TSval=516211982 TSecr=122358
0.027212,115,36659,TCP,115,443  >  36659 [ACK] Seq=21828 Ack=464519 Win=268800 Len=0 TSval=2901230993 TSecr=122361
0.001216,1483,443,TLSv1.3,1483,Continuation Data
0.000377,1483,443,TLSv1.3,1483,Continuation Data
0.013476,115,36659,TCP,115,443  >  36659 [ACK] Seq=21828 Ack=465887 Win=268800 Len=0 TSval=2901231006 TSecr=122362
0.001297,1483,443,TLSv1.3,1483,Continuation Data
0.0445,115,36659,TCP,115,443  >  36659 [ACK] Seq=21828 Ack=468623 Win=268800 Len=0 TSval=2901231053 TSecr=122367
0.000903,1083,443,TLSv1.3,1083,Continuation Data
0.01481,180,49628,TLSv1.3,180,Application Data
0.000198,253,49628,TLSv1.3,253,Application Data
0.001437,303,49628,TLSv1.3,303,Application Data
0.0002,154,49628,TLSv1.3,154,Application Data
0.002172,115,36659,TCP,115,443  >  36659 [ACK] Seq=21828 Ack=469991 Win=268800 Len=0 TSval=2901231073 TSecr=122368
0.002572,115,443,TCP,115,49628  >  443 [ACK] Seq=8652 Ack=2096 Win=21504 Len=0 TSval=122375 TSecr=516212085
0.004924,154,443,TLSv1.3,154,Application Data
0.032953,115,36659,TCP,115,443  >  36659 [ACK] Seq=21828 Ack=470959 Win=268800 Len=0 TSval=2901231114 TSecr=122373
0.029666,115,49628,TCP,115,443  >  49628 [ACK] Seq=2096 Ack=8691 Win=82944 Len=0 TSval=516212158 TSecr=122376
0.00034,115,49628,TCP,115,[TCP Dup ACK 7852#1] 443  >  49628 [ACK] Seq=2096 Ack=8691 Win=82944 Len=0 TSval=516212158 TSecr=122376
0.000839,115,49628,TCP,115,[TCP Dup ACK 7852#2] 443  >  49628 [ACK] Seq=2096 Ack=8691 Win=82944 Len=0 TSval=516212158 TSecr=122376
0.885386,176,443,TLSv1.3,176,Application Data
0.000263,993,443,TLSv1.3,993,Application Data
0.060221,115,49628,TCP,115,443  >  49628 [ACK] Seq=2096 Ack=8752 Win=82944 Len=0 TSval=516217803 TSecr=122940
0.000202,115,49628,TCP,115,443  >  49628 [ACK] Seq=2096 Ack=9630 Win=85760 Len=0 TSval=516217804 TSecr=122940
0.048695,180,49628,TLSv1.3,180,Application Data
0.000202,365,49628,TLSv1.3,365,Application Data
0.00097,327,49628,TLSv1.3,327,Application Data
0.00018,327,49628,TCP,327,"[TCP Retransmission] 443  >  49628 [PSH, ACK] Seq=2411 Ack=9630 Win=85760 Len=212 TSval=516217906 TSecr=122940"
0.000197,327,49628,TCP,327,"[TCP Retransmission] 443  >  49628 [PSH, ACK] Seq=2411 Ack=9630 Win=85760 Len=212 TSval=516217906 TSecr=122940"
0.000145,154,49628,TLSv1.3,154,Application Data
0.001312,115,443,TCP,115,49628  >  443 [ACK] Seq=9630 Ack=2662 Win=23808 Len=0 TSval=122957 TSecr=516217904
0.001467,154,443,TLSv1.3,154,Application Data
0.060393,115,49628,TCP,115,443  >  49628 [ACK] Seq=2662 Ack=9669 Win=85760 Len=0 TSval=516217970 TSecr=122957
5.869644,115,5228,TCP,115,57067  >  5228 [ACK] Seq=261 Ack=261 Win=406 Len=0 TSval=123744 TSecr=1076961039
0.062874,115,57067,TCP,115,[TCP Dup ACK 6365#1] 5228  >  57067 [ACK] Seq=261 Ack=262 Win=259 Len=0 TSval=1077006150 TSecr=119239
4.869697,115,5228,TCP,115,[TCP Dup ACK 703#1] 57068  >  5228 [ACK] Seq=1 Ack=1 Win=450 Len=0 TSval=125520 TSecr=2833134276
0.066624,115,57068,TCP,115,[TCP Dup ACK 704#26] 5228  >  57068 [ACK] Seq=1 Ack=2 Win=259 Len=0 TSval=2833179388 TSecr=4294939416
0.000126,115,57068,TCP,115,[TCP Dup ACK 704#27] 5228  >  57068 [ACK] Seq=1 Ack=2 Win=259 Len=0 TSval=2833179388 TSecr=4294939416
2.453023,115,80,TCP,115,[TCP Keep-Alive] 51749  >  80 [ACK] Seq=12561 Ack=3321 Win=229 Len=0 TSval=126692 TSecr=2066115091
0.03556,115,51749,TCP,115,[TCP Keep-Alive ACK] 80  >  51749 [ACK] Seq=3321 Ack=12562 Win=449 Len=0 TSval=2066160162 TSecr=122188
1.155864,115,443,TCP,115,[TCP Previous segment not captured] 52640  >  443 [ACK] Seq=1947 Ack=1375 Win=18048 Len=0 TSval=126811 TSecr=2397002997
0.039547,115,52640,TCP,115,[TCP Dup ACK 7788#1] [TCP ACKed unseen segment] 443  >  52640 [ACK] Seq=1375 Ack=1948 Win=64256 Len=0 TSval=2397048034 TSecr=122307
0.562842,115,52706,TCP,115,[TCP Dup ACK 7829#1] 80  >  52706 [ACK] Seq=1661 Ack=6282 Win=340 Len=0 TSval=4218414245 TSecr=122359
0.147271,115,36659,TCP,115,[TCP Dup ACK 7851#1] 443  >  36659 [ACK] Seq=21828 Ack=470959 Win=268800 Len=0 TSval=2901276180 TSecr=122373
1.907255,115,443,TCP,115,[TCP Keep-Alive] 49628  >  443 [ACK] Seq=9668 Ack=2662 Win=23808 Len=0 TSval=127464 TSecr=516217970
0.063992,115,49628,TCP,115,[TCP Keep-Alive ACK] 443  >  49628 [ACK] Seq=2662 Ack=9669 Win=85760 Len=0 TSval=516263038 TSecr=122957
2.664109,198,51749,HTTP,198,[TCP ACKed unseen segment] HTTP/1.1 204 No Content 
0.000635,115,80,TCP,115,[TCP Previous segment not captured] 51749  >  80 [ACK] Seq=12876 Ack=3404 Win=229 Len=0 TSval=127736 TSecr=2066170575
4.542815,429,80,HTTP,429,HEAD /generate_204 HTTP/1.1 
0.034063,198,51749,HTTP,198,[TCP ACKed unseen segment] HTTP/1.1 204 No Content 
0.001054,115,80,TCP,115,51749  >  80 [ACK] Seq=13190 Ack=3487 Win=229 Len=0 TSval=128194 TSecr=2066175153
0.616388,115,5228,TCP,115,57067  >  5228 [ACK] Seq=261 Ack=261 Win=406 Len=0 TSval=128256 TSecr=1077006150
0.060723,115,57067,TCP,115,[TCP Dup ACK 6365#2] 5228  >  57067 [ACK] Seq=261 Ack=262 Win=259 Len=0 TSval=1077051268 TSecr=119239
1.060093,429,80,HTTP,429,HEAD /generate_204 HTTP/1.1 
0.05221,198,52706,HTTP,198,HTTP/1.1 204 No Content 
0.001273,115,80,TCP,115,52706  >  80 [ACK] Seq=6596 Ack=1744 Win=229 Len=0 TSval=128373 TSecr=4218429288
0.761134,115,5228,TCP,115,[TCP Dup ACK 703#1] 57068  >  5228 [ACK] Seq=1 Ack=1 Win=450 Len=0 TSval=130032 TSecr=2833179388
0.063728,115,57068,TCP,115,[TCP Dup ACK 704#28] 5228  >  57068 [ACK] Seq=1 Ack=2 Win=259 Len=0 TSval=2833224500 TSecr=4294939416
7.041949,139,57068,TLSv1.2,139,Application Data
0.000543,115,5228,TCP,115,[TCP Previous segment not captured] 57068  >  5228 [ACK] Seq=2 Ack=25 Win=450 Len=0 TSval=131166 TSecr=2833235779
0.000083,115,5228,TCP,115,[TCP Dup ACK 7994#1] 57068  >  5228 [ACK] Seq=2 Ack=25 Win=450 Len=0 TSval=131166 TSecr=2833235779
0.001698,141,5228,TLSv1.2,141,Application Data
0.060704,115,57068,TCP,115,[TCP ACKed unseen segment] 5228  >  57068 [ACK] Seq=25 Ack=28 Win=259 Len=0 TSval=2833235842 TSecr=131166
0.673742,141,5228,TCP,141,"[TCP Retransmission] 57067  >  5228 [PSH, ACK] Seq=262 Ack=261 Win=406 Len=26 TSval=131240 TSecr=1077051268"
0.061228,141,57067,TLSv1.2,141,Application Data
0.000606,115,5228,TCP,115,57067  >  5228 [ACK] Seq=288 Ack=287 Win=406 Len=0 TSval=131246 TSecr=1077081106
0.816893,115,443,TCP,115,[TCP Dup ACK 7783#1] 52640  >  443 [ACK] Seq=1947 Ack=1375 Win=18048 Len=0 TSval=131328 TSecr=2397048034
0.033574,115,52640,TCP,115,[TCP Dup ACK 7788#2] 443  >  52640 [ACK] Seq=1375 Ack=1948 Win=64256 Len=0 TSval=2397093196 TSecr=122307
0.606407,115,443,TCP,115,[TCP Keep-Alive] 36659  >  443 [ACK] Seq=470958 Ack=21828 Win=42304 Len=0 TSval=131392 TSecr=2901276180
0.068865,115,36659,TCP,115,[TCP Keep-Alive ACK] 443  >  36659 [ACK] Seq=21828 Ack=470959 Win=268800 Len=0 TSval=2901321302 TSecr=122373
0.000128,115,36659,TCP,115,[TCP Keep-Alive ACK] 443  >  36659 [ACK] Seq=21828 Ack=470959 Win=268800 Len=0 TSval=2901321302 TSecr=122373
5.710946,115,443,TCP,115,[TCP Keep-Alive] 49628  >  443 [ACK] Seq=9668 Ack=2662 Win=23808 Len=0 TSval=131970 TSecr=516263038
0.065809,115,49628,TCP,115,[TCP Keep-Alive ACK] 443  >  49628 [ACK] Seq=2662 Ack=9669 Win=85760 Len=0 TSval=516308100 TSecr=122957
0.001078,168,49692,TLSv1.2,168,Application Data
0.045811,115,49692,TCP,115,5223  >  49692 [ACK] Seq=107 Ack=123 Win=307 Len=0 TSval=364314820 TSecr=325145164
0.818256,115,49692,TCP,115,5223  >  49692 [ACK] Seq=107 Ack=208 Win=307 Len=0 TSval=364315781 TSecr=325146163
0.000122,184,49692,TLSv1.2,184,Application Data
0.039596,429,80,HTTP,429,HEAD /generate_204 HTTP/1.1 
0.034631,198,51749,HTTP,198,HTTP/1.1 204 No Content 
0.000219,198,51749,TCP,198,"[TCP Retransmission] 80  >  51749 [PSH, ACK] Seq=3487 Ack=13504 Win=462 Len=83 TSval=2066230652 TSecr=133741"
0.001003,115,80,TCP,115,51749  >  80 [ACK] Seq=13504 Ack=3570 Win=229 Len=0 TSval=133744 TSecr=2066230652
0.007578,115,49692,TCP,115,5223  >  49692 [ACK] Seq=176 Ack=261 Win=307 Len=0 TSval=364329829 TSecr=325160171
0.917789,115,49692,TCP,115,5223  >  49692 [ACK] Seq=176 Ack=794 Win=326 Len=0 TSval=364330808 TSecr=325161179
2.675355,198,51749,HTTP,198,[TCP ACKed unseen segment] HTTP/1.1 204 No Content 
0.000859,115,80,TCP,115,[TCP Previous segment not captured] 51749  >  80 [ACK] Seq=13818 Ack=3653 Win=229 Len=0 TSval=134199 TSecr=2066235202
0.19499,115,443,TCP,115,[TCP Dup ACK 7783#1] 52640  >  443 [ACK] Seq=1947 Ack=1375 Win=18048 Len=0 TSval=140352 TSecr=2397138314
0.033772,115,52640,TCP,115,[TCP Dup ACK 7788#3] 443  >  52640 [ACK] Seq=1375 Ack=1948 Win=64256 Len=0 TSval=2397183435 TSecr=122307
0.000294,115,52640,TCP,115,[TCP Dup ACK 7788#4] 443  >  52640 [ACK] Seq=1375 Ack=1948 Win=64256 Len=0 TSval=2397183435 TSecr=122307
0.269023,429,80,HTTP,429,[TCP ACKed unseen segment] [TCP Previous segment not captured] HEAD /generate_204 HTTP/1.1 
0.039825,198,52706,HTTP,198,[TCP ACKed unseen segment] [TCP Previous segment not captured] HTTP/1.1 204 No Content 
0.000104,198,52706,TCP,198,"[TCP Retransmission] 80  >  52706 [PSH, ACK] Seq=1827 Ack=7224 Win=353 Len=83 TSval=4218549427 TSecr=140382"
